lambda,pbSimulation,pdSimulation,pbAnalytical,pdAnalytical
4.100000000000001,0.01948,0.74351,0.020047836446768594,0.7383559182304087
4.200000000000001,0.0238,0.7457,0.023089372646156157,0.740757123397371
4.300000000000001,0.02628,0.74729,0.026400609990907275,0.7426763434292467
4.4,0.02972,0.74852,0.02998129246631509,0.7441231388817581
4.5,0.03449,0.75111,0.033828954520041796,0.7451090538313846
4.6,0.03738,0.74721,0.03793905172660029,0.7456474507594695
4.699999999999999,0.04431,0.74785,0.042305126806404574,0.745753318163867
4.799999999999999,0.04753,0.74999,0.04691900233126695,0.7454430585791526
4.899999999999999,0.05464,0.746,0.05177099157900191,0.7447342646079262
4.999999999999998,0.05897,0.74597,0.05685011951244961,0.7436454901149114
5.099999999999998,0.06134,0.74509,0.06214434665497517,0.7421960230068536
5.1999999999999975,0.06972,0.74365,0.06764078961839397,0.7404056651087719
5.299999999999997,0.07408,0.73988,0.07332593312146568,0.7382945236375211
5.399999999999997,0.07924,0.73911,0.07918582944161452,0.7358828177409487
5.4999999999999964,0.08703,0.73444,0.08520628230877861,0.7331907025743176
5.599999999999996,0.09232,0.7332,0.09137301323365384,0.730238112468562
5.699999999999996,0.10105,0.72772,0.0976718091335692,0.7270446239360256
5.799999999999995,0.10233,0.72657,0.10408865086161213,0.7236293385742262
5.899999999999995,0.11066,0.72231,0.11060982285314296,0.72001078537184
5.999999999999995,0.11881,0.71776,0.11722200458167334,0.7162068414901955
6.099999999999994,0.1286,0.71219,0.12391234487240671,0.7122346702789732
6.199999999999994,0.12979,0.71137,0.13066852036957155,0.7081106750736597
6.299999999999994,0.1389,0.70518,0.13747877960809332,0.7038504671998074
6.399999999999993,0.14398,0.70342,0.14433197421684474,0.6994688465599231
6.499999999999993,0.15135,0.69575,0.15121757879497674,0.694979793187938
6.5999999999999925,0.15674,0.69427,0.15812570096882927,0.6903964682099356
6.699999999999992,0.17115,0.68265,0.16504708306727922,0.6857312227358958
6.799999999999992,0.16727,0.68624,0.17197309675895794,0.6809956133151935
6.8999999999999915,0.17805,0.67864,0.17889573188463373,0.6762004227097589
6.999999999999991,0.18446,0.67405,0.18580758059953828,0.6713556848662006
7.099999999999991,0.1929,0.66703,0.19270181781927,0.6664707130963484
7.19999999999999,0.20174,0.66123,0.199572178843488,0.6615541306005467
7.29999999999999,0.20467,0.65888,0.20641293491706725,0.656613902586707
7.39999999999999,0.21017,0.65428,0.21321886738089263,0.651657369348674
7.499999999999989,0.21923,0.64828,0.219985240965367,0.6466912797687094
7.599999999999989,0.23494,0.63787,0.2267077766897383,0.6417218248002993
7.699999999999989,0.2352,0.63446,0.2333826247497335,0.6367546705689386
7.799999999999988,0.24133,0.6316,0.2400063377046193,0.6317949908002933
